yearSeason,slugSeason,slugTeam,idPlayer,namePlayer,idTeam,yearSeasonStart,numberJersey,countYearsExperience,weightLBS,heightInches,nameTeam,groupPosition,dateBirth,nameSchool,agePlayer,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto,Include
2025,2024-25,BOS,1631120,JD Davison,1610612738,2024,20,2,195,73,JD,G,10/3/2002,Alabama,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1631120,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631120.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631120.png,https://stats.nba.com/media/players/700/1631120.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,BOS,1630214,Xavier Tillman,1610612738,2024,26,4,245,79,Xavier,F,1/12/1999,Michigan State,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1630214,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png,https://stats.nba.com/media/players/700/1630214.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,BOS,1641775,Jordan Walsh,1610612738,2024,27,1,205,78,Jordan,G,3/3/2004,Arkansas,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1641775,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png,https://stats.nba.com/media/players/700/1641775.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,BOS,1630573,Sam Hauser,1610612738,2024,30,3,217,79,Sam,F,12/8/1997,Virginia,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1630573,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630573.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630573.png,https://stats.nba.com/media/players/700/1630573.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,BOS,1628436,Luke Kornet,1610612738,2024,40,7,250,85,Luke,C-F,7/15/1995,Vanderbilt,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1628436,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png,https://stats.nba.com/media/players/700/1628436.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png,
2025,2024-25,BOS,201143,Al Horford,1610612738,2024,42,17,240,81,Al,C-F,6/3/1986,Florida,38,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/201143,https://stats.nba.com/media/players/230x185/201143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png,https://stats.nba.com/media/players/700/201143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png,Y
2025,2024-25,BOS,1630531,Jaden Springer,1610612738,2024,44,3,202,76,Jaden,G,9/25/2002,Tennessee,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1630531,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png,https://stats.nba.com/media/players/700/1630531.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,BOS,1629674,Neemias Queta,1610612738,2024,88,3,248,84,Neemias,C,7/13/1999,Utah State,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg,https://stats.nba.com/player/1629674,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png,https://stats.nba.com/media/players/700/1629674.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1642275,Tidjane Salaün,1610612766,2024,NA,0,207,81,Tidjane,F,8/10/2005,Cholet,19,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1642275,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642275.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642275.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1642354,K.J. Simpson,1610612766,2024,NA,0,189,74,K.J.,G,8/8/2002,Colorado,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1642354,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642354.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642354.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1628970,Miles Bridges,1610612766,2024,0,5,225,79,Miles,F,3/21/1998,Michigan State,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1628970,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png,https://stats.nba.com/media/players/700/1628970.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png,Y
2025,2024-25,CHA,1630163,LaMelo Ball,1610612766,2024,1,4,180,79,LaMelo,G,8/22/2001,Illawarra,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1630163,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png,https://stats.nba.com/media/players/700/1630163.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,CHA,1630613,Duane Washington Jr.,1610612766,2024,1,2,197,74,Duane,G,3/24/2000,Ohio State,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1630613,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630613.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630613.png,https://stats.nba.com/media/players/700/1630613.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1629684,Grant Williams,1610612766,2024,2,5,236,78,Grant,F,11/30/1998,Tennessee,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1629684,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png,https://stats.nba.com/media/players/700/1629684.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1630208,Nick Richards,1610612766,2024,4,4,245,84,Nick,C,11/29/1997,Kentucky,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1630208,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630208.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630208.png,https://stats.nba.com/media/players/700/1630208.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1629718,Charlie Brown Jr.,1610612766,2024,4,4,199,78,Charlie,G,2/2/1997,St. Joseph's (PA),27,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1629718,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629718.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629718.png,https://stats.nba.com/media/players/700/1629718.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1631109,Mark Williams,1610612766,2024,5,2,240,84,Mark,C,12/16/2001,Duke,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1631109,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631109.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631109.png,https://stats.nba.com/media/players/700/1631109.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1641733,Nick Smith Jr.,1610612766,2024,8,1,185,74,Nick,G,4/18/2004,Arkansas,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1641733,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641733.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641733.png,https://stats.nba.com/media/players/700/1641733.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1630182,Josh Green,1610612766,2024,8,4,200,77,Josh,G,11/16/2000,Arizona,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1630182,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png,https://stats.nba.com/media/players/700/1630182.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1629610,DaQuan Jeffries,1610612766,2024,8,5,222,77,DaQuan,G-F,8/30/1997,Tulsa,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1629610,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629610.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629610.png,https://stats.nba.com/media/players/700/1629610.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1628998,Cody Martin,1610612766,2024,11,5,205,78,Cody,F,9/28/1995,Nevada,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1628998,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png,https://stats.nba.com/media/players/700/1628998.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1641749,Keyontae Johnson,1610612766,2024,18,1,230,76,Keyontae,F,5/24/2000,Kansas State,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1641749,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641749.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641749.png,https://stats.nba.com/media/players/700/1641749.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1628385,Harry Giles III,1610612766,2024,20,4,240,82,Harry,F-C,4/22/1998,Duke,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1628385,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png,https://stats.nba.com/media/players/700/1628385.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png,
2025,2024-25,CHA,203995,Vasilije Micić,1610612766,2024,22,1,188,75,Vasilije,G,1/13/1994,Serbia,30,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/203995,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203995.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203995.png,https://stats.nba.com/media/players/700/203995.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1630544,Tre Mann,1610612766,2024,23,3,178,75,Tre,G,2/3/2001,Florida,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1630544,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png,https://stats.nba.com/media/players/700/1630544.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1641706,Brandon Miller,1610612766,2024,24,1,200,79,Brandon,F,11/22/2002,Alabama,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1641706,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641706.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641706.png,https://stats.nba.com/media/players/700/1641706.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,1631217,Moussa Diabaté,1610612766,2024,25,2,210,81,Moussa,F,1/21/2002,Michigan,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/1631217,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631217.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631217.png,https://stats.nba.com/media/players/700/1631217.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHA,203552,Seth Curry,1610612766,2024,30,10,185,73,Seth,G,8/23/1990,Duke,34,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/203552,https://stats.nba.com/media/players/230x185/203552.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png,https://stats.nba.com/media/players/700/203552.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png,Y
2025,2024-25,CHA,201959,Taj Gibson,1610612766,2024,67,15,232,81,Taj,F,6/24/1985,Southern California,39,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg,https://stats.nba.com/player/201959,https://stats.nba.com/media/players/230x185/201959.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png,https://stats.nba.com/media/players/700/201959.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png,Y
2025,2024-25,CHI,1629632,Coby White,1610612741,2024,0,5,195,77,Coby,G,2/16/2000,North Carolina,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg,https://stats.nba.com/player/1629632,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png,https://stats.nba.com/media/players/700/1629632.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHI,1628366,Lonzo Ball,1610612741,2024,2,5,190,78,Lonzo,G,10/27/1997,UCLA,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg,https://stats.nba.com/player/1628366,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png,https://stats.nba.com/media/players/700/1628366.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png,Y
2025,2024-25,CHI,1630581,Josh Giddey,1610612741,2024,3,3,216,80,Josh,G,10/10/2002,NBA Global Academy,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg,https://stats.nba.com/player/1630581,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png,https://stats.nba.com/media/players/700/1630581.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,CHI,1630537,Chris Duarte,1610612741,2024,3,3,190,77,Chris,G,6/13/1997,Oregon,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg,https://stats.nba.com/player/1630537,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630537.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630537.png,https://stats.nba.com/media/players/700/1630537.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,CHI,1628975,Jevon Carter,1610612741,2024,5,6,200,73,Jevon,G,9/14/1995,West Virginia,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg,https://stats.nba.com/player/1628975,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png,https://stats.nba.com/media/players/700/1628975.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png,
2025,2024-25,CHI,1629659,Talen Horton-Tucker,1610612741,2024,5,5,234,76,Talen,G,11/25/2000,Iowa State,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg,https://stats.nba.com/player/1629659,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png,https://stats.nba.com/media/players/700/1629659.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
