"","yearSeason","slugSeason","slugTeam","idPlayer","namePlayer","idTeam","yearSeasonStart","numberJersey","countYearsExperience","weightLBS","heightInches","nameTeam","groupPosition","dateBirth","nameSchool","agePlayer","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"52",2025,"2024-25","BOS",1631248,"Baylor Scheierman",1610612738,2024,55,0,205,78,"Baylor","G",2000-09-26,"Creighton",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1631248","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631248.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631248.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"53",2025,"2024-25","BOS",1629674,"Neemias Queta",1610612738,2024,88,3,248,84,"Neemias","C",1999-07-13,"Utah State",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1629674","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png","https://stats.nba.com/media/players/700/1629674.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"54",2025,"2024-25","CHA",1628970,"Miles Bridges",1610612766,2024,0,5,225,79,"Miles","F",1998-03-21,"Michigan State",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1628970","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png","https://stats.nba.com/media/players/700/1628970.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png"
"55",2025,"2024-25","CHA",1630163,"LaMelo Ball",1610612766,2024,1,4,180,79,"LaMelo","G",2001-08-22,"Illawarra",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1630163","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png","https://stats.nba.com/media/players/700/1630163.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"56",2025,"2024-25","CHA",1629684,"Grant Williams",1610612766,2024,2,5,236,78,"Grant","F",1998-11-30,"Tennessee",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1629684","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://stats.nba.com/media/players/700/1629684.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"57",2025,"2024-25","CHA",1629610,"DaQuan Jeffries",1610612766,2024,3,5,222,77,"DaQuan","G-F",1997-08-30,"Tulsa",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1629610","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629610.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629610.png","https://stats.nba.com/media/players/700/1629610.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"58",2025,"2024-25","CHA",1631109,"Mark Williams",1610612766,2024,5,2,240,84,"Mark","C",2001-12-16,"Duke",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1631109","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631109.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631109.png","https://stats.nba.com/media/players/700/1631109.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"59",2025,"2024-25","CHA",1641878,"Damion Baugh",1610612766,2024,7,0,194,76,"Damion","G",2000-08-03,"TCU",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1641878","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641878.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641878.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"60",2025,"2024-25","CHA",1641733,"Nick Smith Jr.",1610612766,2024,8,1,185,74,"Nick","G",2004-04-18,"Arkansas",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1641733","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641733.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641733.png","https://stats.nba.com/media/players/700/1641733.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"61",2025,"2024-25","CHA",1631111,"Wendell Moore Jr.",1610612766,2024,9,2,215,77,"Wendell","G",2001-09-18,"Duke",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1631111","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png","https://stats.nba.com/media/players/700/1631111.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"62",2025,"2024-25","CHA",1630182,"Josh Green",1610612766,2024,10,4,200,77,"Josh","G",2000-11-16,"Arizona",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1630182","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png","https://stats.nba.com/media/players/700/1630182.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"63",2025,"2024-25","CHA",203994,"Jusuf Nurkić",1610612766,2024,11,10,290,84,"Jusuf","C",1994-08-23,"Cedevita",30,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/203994","https://stats.nba.com/media/players/230x185/203994.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png","https://stats.nba.com/media/players/700/203994.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png"
"64",2025,"2024-25","CHA",1629006,"Josh Okogie",1610612766,2024,12,6,213,76,"Josh","G",1998-09-01,"Georgia Tech",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1629006","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png","https://stats.nba.com/media/players/700/1629006.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png"
"65",2025,"2024-25","CHA",1631217,"Moussa Diabaté",1610612766,2024,14,2,210,81,"Moussa","F",2002-01-21,"Michigan",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1631217","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631217.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631217.png","https://stats.nba.com/media/players/700/1631217.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"66",2025,"2024-25","CHA",1630544,"Tre Mann",1610612766,2024,23,3,178,75,"Tre","G",2001-02-03,"Florida",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1630544","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png","https://stats.nba.com/media/players/700/1630544.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"67",2025,"2024-25","CHA",1641706,"Brandon Miller",1610612766,2024,24,1,200,79,"Brandon","F",2002-11-22,"Alabama",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1641706","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641706.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641706.png","https://stats.nba.com/media/players/700/1641706.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"68",2025,"2024-25","CHA",1642354,"KJ Simpson",1610612766,2024,25,0,189,72,"KJ","G",2002-08-08,"Colorado",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1642354","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642354.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642354.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"69",2025,"2024-25","CHA",203552,"Seth Curry",1610612766,2024,30,10,185,73,"Seth","G",1990-08-23,"Duke",34,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/203552","https://stats.nba.com/media/players/230x185/203552.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png","https://stats.nba.com/media/players/700/203552.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png"
"70",2025,"2024-25","CHA",1642275,"Tidjane Salaün",1610612766,2024,31,0,207,80,"Tidjane","F",2005-08-10,"Cholet",19,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/1642275","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642275.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642275.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"71",2025,"2024-25","CHA",201959,"Taj Gibson",1610612766,2024,67,15,232,81,"Taj","F",1985-06-24,"Southern California",39,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHA_logo.svg","https://stats.nba.com/player/201959","https://stats.nba.com/media/players/230x185/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png","https://stats.nba.com/media/players/700/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png"
"72",2025,"2024-25","CHI",1629632,"Coby White",1610612741,2024,0,5,195,77,"Coby","G",2000-02-16,"North Carolina",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1629632","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png","https://stats.nba.com/media/players/700/1629632.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"73",2025,"2024-25","CHI",1628366,"Lonzo Ball",1610612741,2024,2,5,190,78,"Lonzo","G",1997-10-27,"UCLA",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1628366","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png","https://stats.nba.com/media/players/700/1628366.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png"
"74",2025,"2024-25","CHI",1630581,"Josh Giddey",1610612741,2024,3,3,216,80,"Josh","G",2002-10-10,"NBA Global Academy",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1630581","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png","https://stats.nba.com/media/players/700/1630581.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"75",2025,"2024-25","CHI",1628975,"Jevon Carter",1610612741,2024,5,6,200,73,"Jevon","G",1995-09-14,"West Virginia",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1628975","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png","https://stats.nba.com/media/players/700/1628975.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png"
"76",2025,"2024-25","CHI",1630188,"Jalen Smith",1610612741,2024,7,4,215,81,"Jalen","F-C",2000-03-16,"Maryland",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1630188","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630188.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630188.png","https://stats.nba.com/media/players/700/1630188.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"77",2025,"2024-25","CHI",202696,"Nikola Vučević",1610612741,2024,9,13,260,82,"Nikola","C",1990-10-24,"Southern California",34,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/202696","https://stats.nba.com/media/players/230x185/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png","https://stats.nba.com/media/players/700/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png"
"78",2025,"2024-25","CHI",1630245,"Ayo Dosunmu",1610612741,2024,11,3,200,77,"Ayo","G",2000-01-17,"Illinois",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1630245","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630245.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630245.png","https://stats.nba.com/media/players/700/1630245.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"79",2025,"2024-25","CHI",1642443,"Jahmir Young",1610612741,2024,11,0,185,73,"Jahmir","G",2000-10-07,"Maryland",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1642443","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642443.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642443.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"80",2025,"2024-25","CHI",1628380,"Zach Collins",1610612741,2024,12,6,250,83,"Zach","F-C",1997-11-19,"Gonzaga",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1628380","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png","https://stats.nba.com/media/players/700/1628380.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png"
"81",2025,"2024-25","CHI",1628989,"Kevin Huerter",1610612741,2024,13,6,198,79,"Kevin","G-F",1998-08-27,"Maryland",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1628989","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png","https://stats.nba.com/media/players/700/1628989.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png"
"82",2025,"2024-25","CHI",1641824,"Matas Buzelis",1610612741,2024,14,0,209,82,"Matas","F",2004-10-13,"NBA G League Ignite",20,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1641824","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641824.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641824.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"83",2025,"2024-25","CHI",1641763,"Julian Phillips",1610612741,2024,15,1,198,80,"Julian","F",2003-11-05,"Tennessee",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CHI_logo.svg","https://stats.nba.com/player/1641763","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641763.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641763.png","https://stats.nba.com/media/players/700/1641763.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
